datetime,Temp_C,Precip_in,Gage_height_ft,spec_cond,DO,pH,Turbidity,Nitrate_Nitrite
2019-01-14 00:00:00+00:00,20.2375,0.0,5.3515625,286.6354166666667,2.0,7.5,0.2566666666666667,0.37302083333333336
2019-01-15 00:00:00+00:00,20.272916666666667,0.0,5.253229166666666,289.1145833333333,2.0,7.5,0.2662921348314607,0.3798958333333333
2019-01-16 00:00:00+00:00,20.243750000000002,0.0,5.205625,290.6145833333333,2.0031250000000003,7.5,0.2804597701149425,0.38083333333333336
2019-01-17 00:00:00+00:00,20.236458333333335,0.0,5.180208333333334,291.8541666666667,1.9989583333333334,7.5,0.27499999999999997,0.3819791666666667
2019-01-18 00:00:00+00:00,20.259375000000002,0.0,5.1759375,292.9270833333333,1.9322916666666667,7.5,0.26666666666666666,0.38166666666666665
2019-01-19 00:00:00+00:00,20.3,0.0013541666666666667,5.2593749999999995,293.1770833333333,1.8614583333333332,7.5,0.27999999999999997,0.3773958333333333
2019-01-20 00:00:00+00:00,20.2625,0.004166666666666667,5.387083333333333,293.0416666666667,1.8229166666666667,7.5,0.26043956043956046,0.36874999999999997
2019-01-21 00:00:00+00:00,20.329166666666666,0.0,5.055833333333333,296.9479166666667,1.8875,7.5,0.225,0.3848958333333334
2019-01-22 00:00:00+00:00,20.357291666666665,0.0,5.0640624999999995,298.4375,1.8781249999999998,7.546875,0.23020833333333335,0.3922916666666667
2019-01-23 00:00:00+00:00,20.401041666666664,0.0,5.153020833333334,298.5,1.7958333333333334,7.572916666666667,0.22291666666666668,0.3854166666666667
2019-01-24 00:00:00+00:00,20.372916666666665,0.016145833333333335,5.460416666666667,296.78125,1.721875,7.576041666666666,0.21875,0.37270833333333336
2019-01-25 00:00:00+00:00,20.342708333333334,0.0,5.191770833333334,298.2395833333333,1.778125,7.5531250000000005,0.2,0.3797916666666667
2019-01-26 00:00:00+00:00,20.432291666666668,0.0,5.065625,301.1145833333333,1.815625,7.599999999999999,0.19791666666666666,0.39458333333333334
2019-01-27 00:00:00+00:00,20.470833333333335,0.0,5.02625,302.90625,1.8,7.599999999999999,0.19479166666666667,0.4008333333333334
2019-01-28 00:00:00+00:00,20.519791666666666,0.0,4.9675,303.7604166666667,1.8177083333333333,7.599999999999999,0.18000000000000002,0.40739583333333335
2019-01-29 00:00:00+00:00,20.5,0.0027083333333333334,4.9790625,303.96875,1.8,7.599999999999999,0.17708333333333334,0.40833333333333327
2019-01-30 00:00:00+00:00,20.497752808988764,0.0,4.934479166666667,304.0444444444444,1.8505617977528088,7.6,0.16551724137931034,0.4082022471910112
2019-01-31 00:00:00+00:00,20.515625,0.0,4.889895833333333,304.7916666666667,1.8854166666666667,7.598958333333333,0.08750000000000001,0.41041666666666665
2019-02-01 00:00:00+00:00,20.5,0.0,4.9080208333333335,304.0833333333333,1.8354166666666665,7.589583333333334,0.09263157894736843,0.41
2019-02-02 00:00:00+00:00,20.474999999999998,0.00010416666666666667,5.016354166666667,302.1041666666667,1.8020833333333333,7.530208333333333,0.09791666666666667,0.4022916666666667
2019-02-03 00:00:00+00:00,20.4,0.0003125,5.084583333333334,299.75,1.8,7.5,0.12187500000000001,0.3914583333333333
2019-02-04 00:00:00+00:00,20.360416666666666,0.0,5.1484375,296.875,1.8135416666666666,7.501041666666667,0.2875,0.37958333333333333
2019-02-05 00:00:00+00:00,20.33125,0.0,5.003645833333334,297.4166666666667,1.890625,7.5,0.2916666666666667,0.38895833333333335
2019-02-06 00:00:00+00:00,20.327083333333334,0.0,4.9384375,298.7604166666667,1.9270833333333333,7.5,0.3072916666666667,0.39697916666666666
2019-02-07 00:00:00+00:00,20.31875,0.0,4.920833333333333,298.9479166666667,1.9333333333333333,7.5,0.3072916666666667,0.39906250000000004
