Datetime,AMES SINK/S555,MUNSON SLOUGH @ CAPITAL CIRCLE,FORDS ARM TRIB@MERD,ALFORD ARM TRIB@BUCK,CENTRAL D.D.@ORANGE,WEST DRAINAGE DITCH @ ROBERTS AVE,LAKE KANTURK OUTFALL,LAKE LAFAYETTE OUTFALL,NE D.D.@MAHAN DR,PARK AV D.D.@ VIOLET - S100,LAKE JACKSON FACILITY AKA 64/606,NE Drainage Ditch @ Centerville and Blairstone,Central Drainage Ditch @ Lake Bradford Road,Boone Blvd Holding pond (City ID# 700),St. Marks River @ San Marcos de Apalachee S.P.,Still Creek at Capitola Rd,Lake Iamonia Outfall @ Meridian Rd,LEON HIGH SCHOOL STORMWATER INLET,LAKE BRADFORD,ST. MARKS RIVER @ TRAM RD,LAKE KINSALE OUTFALL,LAKE MUNSON OUTFALL,MUNSON SLOUGH @ OAKRIDGE ROAD,BLACK CREEK @ CR 267,LOST CREEK @ ARRAN RD (CR 368),BRADFORD BROOK @ AENON CHURCH ROAD,WEST DRAINAGE DITCH @ US 90,ALFORD ARM TRIB@MICC,EAST D.D.@ADAMS ST,QUINCY CREEK@SR 267,FISHER CREEK @ SPRINGHILL RD.,WAKULLA RIVER AT BOAT TRAM,"John Knox Pond, Megginnis Tributary",Lake Jackson - Miller Landing Road,Lauder Pond near Thomasville/Bannerman Rd,Regional Stormwater Facility - City of Tallahassee,Southwood SW Pond SB111B,Southwood SW Pond WD005,Lake Miccosukee @ US90 Outfall,LAKE IAMONIA EAST,LAKE KILLARNY AT MCLAUGHLIN DRIVE,LAKE KANTURK AT CLIFDEN DR,INDIAN SPRING RUN AT SR61,ST. MARKS RIVER - UPPER DISCHARGE BEFORE SWALLET
8/14/2014 0:00,8.062958287,26.44533329,101.0982467,44.29768398,30.80801053,37.82264116,73.50975903,42.12168051,46.75443389,60.52659018,96.29354861,63.90259884,46.41617014,139.3427065,0.2784375,50.39065978,97.5642559,104.4209249,,27.45529173,73.96682292,26.33954187,NaN,,,38.176375,48.55588889,56.719125,42.68745486,128.6578681,,-1.432274306,135.8402778,83.78878025,159.5518194,46.40926042,32.77352431,29.54458333,78.81520833,97.3190625,72.5503125,72.5954409,,
8/15/2014 0:00,9.150354206,26.30512496,101.0558862,44.29537495,30.62101402,37.49369287,73.50996741,42.06553464,46.62686447,60.34068761,96.20035417,63.97907091,45.89747222,139.1141799,0.3496875,50.39895843,97.54120161,104.4169324,,27.38874671,73.89901042,26.32853453,NaN,,,38.17323264,48.527,56.71735417,42.63070139,128.6147083,,-1.437708333,135.7118056,83.75945819,159.4943194,45.89747222,32.68472222,29.54633681,78.79255208,97.29557292,72.50588542,72.54991874,,
8/16/2014 0:00,8.749069452,26.23783302,101.0246705,44.29099996,30.58967721,37.40264386,73.50986322,42.00230582,46.5509276,60.21120809,96.1424375,63.90773029,45.44926042,139.0290908,0.340625,50.39822907,97.51691249,104.4178348,,27.31301779,73.83302083,26.268969,NaN,,,38.17279861,48.527,56.71698958,42.65936458,128.5756458,,-1.444131944,135.6070833,83.73904006,159.4330347,45.45151736,32.71774306,29.54649306,78.766875,97.27276042,72.45921875,72.50054242,,
8/17/2014 0:00,8.152124961,26.18963903,101.0243404,44.29099996,30.56490245,37.34897311,73.52350897,41.93659386,46.53497141,60.16660695,96.12799306,63.95904545,45.06472917,138.9842796,0.255625,50.4030202,97.50738136,104.4198823,,27.22671555,73.76890625,26.22619067,NaN,,,38.172625,48.527,56.71726736,42.60214236,128.5450556,,-1.46453125,135.5249306,83.72747799,159.457184,45.07490278,32.62282986,29.54901042,78.74182292,97.26776042,72.42135417,72.45215569,,
8/18/2014 0:00,7.934572971,26.14814542,101.1681421,44.29099996,30.5669859,37.45026753,73.51000214,41.89346856,46.5488264,60.16884742,96.17097917,63.95161096,44.78577083,138.9533572,0.177604167,50.39079928,97.57007312,104.4182514,,27.26633314,73.90505208,26.20301449,NaN,,,38.17245139,48.527,56.71667708,42.59582292,128.5674861,,-1.480364583,135.4916667,83.78909231,159.9391285,44.79656944,32.53079861,29.54597222,78.77442708,97.32640625,72.45333333,72.4808002,,
8/19/2014 0:00,7.847767485,26.13998633,101.1804686,44.29139926,30.70280183,37.50328118,73.53604349,41.85610832,46.75401737,60.30613945,96.21639583,63.99645113,44.83863542,139.3229209,0.241770833,50.40960104,97.57314604,104.6088766,,27.36119459,73.95796875,26.20106965,NaN,,,38.18807639,48.52679167,56.72429861,42.70143056,128.7394306,,-1.487517361,135.54,83.77810403,159.9369931,44.83038889,32.53921875,29.54732639,78.75973958,97.32984375,72.43083333,72.45944472,,
8/20/2014 0:00,8.209347205,26.69750352,101.3254689,44.29702426,31.22625676,37.66549567,73.50962011,41.90786149,48.23497226,61.06698956,97.18004167,65.05266205,46.73818403,140.5043596,0.174635417,50.39703156,97.58469121,104.4339798,,27.67405911,74.10041667,26.40457668,NaN,,,38.39019444,48.52724306,56.72101736,42.73321875,129.0872431,,-1.504427083,137.0578472,83.77378206,160.0196146,46.73443403,33.64951389,29.54571181,78.75604167,97.33635417,72.42895833,72.45324548,,
8/21/2014 0:00,10.24467706,26.40693066,101.1427612,44.29099996,30.62323619,37.34012347,73.50993268,41.87707979,47.06092699,60.52999306,96.38084028,64.07415138,46.20419097,139.2788539,-0.063811171,50.40017392,97.547328,104.4209249,,27.58449289,74.09307292,26.41396891,NaN,,,38.18455208,48.52505556,56.721,42.52521528,128.8647083,,-1.529670139,136.7813889,83.75331104,159.9642847,46.20927778,34.39901042,29.54975694,78.7303125,97.31364583,72.39057292,72.41439,,
8/22/2014 0:00,10.23495486,26.26455201,101.0799136,44.29099996,30.57047539,37.29858858,73.50989795,41.82254869,46.88155211,60.51360385,96.23104861,63.89631762,45.87273264,139.0593552,0.361846394,50.39913176,97.52571497,104.4209593,,27.47345178,74.05161458,26.32120829,NaN,,,38.177,48.52436111,56.721,42.46729861,128.7659236,,-1.532673611,136.5263889,83.74445606,159.9041806,45.88919097,34.63717014,29.55041667,78.71322917,97.28979167,72.3446875,72.36298243,,
8/23/2014 0:00,8.711083323,26.19986481,101.0392191,44.29099996,30.54832258,37.27293814,73.50986322,41.75916336,46.76832257,60.40669449,96.19153472,63.82539308,45.55434722,139.0041967,0.562063712,50.39934022,97.50135842,104.4178174,,27.37421543,73.99515625,26.25698957,NaN,,,38.177,48.52396181,56.71936806,42.43314931,128.7036319,,-1.521493056,136.2998611,83.72362483,159.8440764,45.57981597,34.48895833,29.54817708,78.68692708,97.26588542,72.2996875,72.31532486,,
8/24/2014 0:00,8.061256958,26.17899669,101.0139414,44.29099996,30.55202043,37.18909341,73.50941173,41.71603781,46.73360105,60.28844821,96.16104861,63.8175421,45.24844444,138.9013298,0.620744483,50.39953128,97.4804003,104.4180604,,27.26390257,73.93052083,26.20683273,NaN,,,38.177,48.52486458,56.72061806,42.44976389,128.6497431,,-1.505954861,136.1013889,83.70289771,159.8116285,45.28377431,34.34222222,29.545,78.65901042,97.24348958,72.25921875,72.26490688,,
8/25/2014 0:00,7.906552219,26.14068053,101.0259034,44.29099996,30.54028448,37.12811426,73.50923808,41.91466682,46.70141308,60.22724944,96.1305625,63.82113231,45.01948611,138.8437061,0.391248171,50.40376825,97.46899703,104.4224524,,27.18746168,73.914375,26.14094763,NaN,,,38.177,48.5254375,56.721,42.40985069,128.6568611,,-1.515138889,135.9491667,83.67737413,159.8507257,45.05502431,34.21359375,29.54163194,78.63729167,97.22161458,72.22432292,72.22636389,,
8/26/2014 0:00,7.81794094,26.09929188,100.9911641,44.29099996,30.51700385,37.14900956,73.50993268,41.89407631,46.64380921,60.17362185,96.09590972,63.81598922,44.75608333,138.7986864,0.459824776,50.40274339,97.43722738,104.4358352,,27.07525709,73.84104167,26.12112222,NaN,,,38.177,48.52575,56.721,42.40427778,128.6266181,,-1.533072917,135.8117361,83.6388857,159.7843542,44.79518056,34.08107639,29.54243056,78.60177083,97.19348958,72.16989583,72.16896674,,
8/27/2014 0:00,7.793965093,26.07793729,100.9855558,44.29099996,30.50158683,37.17518304,73.50975903,41.83987547,46.60821835,60.15468111,96.062125,63.82471842,44.55738542,138.756896,0.716578464,50.40470557,97.40996764,104.4267393,,26.99555179,73.78776042,26.10966362,NaN,,,38.177,48.525125,56.721,42.407125,128.5956458,,-1.49765625,135.7147917,83.61352003,159.721316,44.59775,33.96427083,29.54401042,78.5721875,97.17416667,72.1209375,72.11584042,,
8/28/2014 0:00,7.777993066,26.05805857,100.9684551,44.29218051,30.4937047,37.10128601,73.50916862,41.77223616,46.5532708,60.14572244,96.02028472,63.8286556,44.40860069,138.7150361,0.983436319,50.4070142,97.38529911,104.4185277,,26.90801739,73.71598958,26.10028841,NaN,,,38.177,48.52679167,56.71981944,42.40292361,128.5686667,,-1.452708333,135.6282639,83.59102202,159.6589375,44.45775,33.82975694,29.54590278,78.54239583,97.14817708,72.07307292,72.06198494,,
8/29/2014 0:00,7.765215339,26.04698276,101.0035067,44.29099996,30.72929484,37.38669603,73.50968957,41.70787804,46.62712488,60.27900394,96.08445139,63.81809643,44.67106597,139.0925512,1.259877507,50.40711839,97.36500516,104.4293962,,26.83367765,73.65130208,26.10483704,NaN,,,38.177,48.62545486,56.72155556,42.48023264,128.5489444,,-1.40359375,135.6512153,83.57607293,159.5980521,44.69148264,33.68545139,29.54651042,78.51791667,97.12567708,72.02552083,72.00911903,,
8/30/2014 0:00,7.758062637,26.23552429,101.0580904,44.29099996,30.75023264,37.62951817,73.50996741,41.67874638,46.77818375,60.38103468,96.3224375,63.77312674,46.22660417,139.4075664,1.081839528,50.40868062,97.35172155,104.4069818,,26.8225839,73.59677083,26.2618506,NaN,,,38.177,48.53146181,56.721,42.45271528,128.5628333,,-1.396458333,135.9546875,83.58310449,159.5502222,46.25799306,33.54868056,29.54263889,78.52557292,97.11380208,71.98807292,71.96937813,,
8/31/2014 0:00,7.736361174,26.26175712,100.9856604,44.29099996,30.64163893,37.33426739,73.50993268,41.62951045,46.6713095,60.2331006,96.18643056,63.73595219,45.65146528,139.0705329,1.16505155,50.40953136,97.33800609,104.4014269,,26.78614211,73.52822917,26.3479446,NaN,,,38.177,48.527,56.721,42.40533681,128.5478333,,-1.418194444,135.8479167,83.55195928,159.4903785,45.69434722,33.42668403,29.54352431,78.53375,97.1,71.94427083,71.9181789,,
9/1/2014 0:00,7.713079883,26.22663516,100.9546356,44.29099996,30.59516345,37.23967675,73.50993268,41.57112499,46.59823576,60.23162468,96.12834028,63.72631346,45.09905208,138.9780132,1.094253155,50.40835082,97.31536725,104.393232,,26.72767042,73.46395833,26.31391659,NaN,,,38.177,48.527,56.72047917,42.41844444,129.2059583,,-1.45515625,135.7470139,83.52643736,159.4333819,45.15344444,33.30024306,29.54552083,78.51838542,97.07927083,71.899375,71.86812549,,
9/2/2014 0:00,7.683861295,26.20364948,100.9452945,44.29099996,30.5659618,37.24545018,73.50986322,41.50834747,46.53530237,60.35365625,96.0818125,63.71202053,44.64564931,138.9457367,0.892308926,50.40739589,97.2911844,104.3853329,,26.65171558,73.4015625,26.2660696,NaN,,,38.177,48.527,56.71978472,42.40905208,128.7902986,,-1.494184028,135.6534028,83.5074263,159.3811597,44.70479861,33.17208333,29.54711806,78.49130208,97.05755208,71.85302083,71.82150959,,
9/3/2014 0:00,8.029798665,26.54118407,100.9625703,44.29099996,30.92498949,37.85138063,73.50982849,41.83718403,46.57851377,60.559559,96.21229861,63.73878789,45.76004167,139.1676963,0.861198031,50.2883856,97.30302207,104.4129376,,26.98244432,73.39505208,26.43499361,NaN,,,38.36413542,48.59134028,56.721,42.62117014,128.7930417,,-1.51609375,135.5905556,83.57414488,159.487566,45.79995486,34.87142361,29.54244792,78.59348958,97.07901042,71.84276042,71.80822702,,
9/4/2014 0:00,9.868722241,26.44038526,100.9485413,44.29099997,30.63264591,37.33661586,73.51000214,41.91645468,46.46302785,60.34129502,96.1615,63.75480879,45.45490278,138.9619475,0.980039586,50.40364675,97.31628758,104.3939093,,27.05518758,73.37770833,26.44355238,NaN,,,38.17743403,48.527,56.721,42.47038889,128.7362014,,-1.489288194,135.5313889,83.56680394,159.431941,45.50559722,35.16258681,29.53817708,78.57822917,97.08588542,71.81958333,71.79182633,,
9/5/2014 0:00,10.03078822,26.33305893,100.949878,44.291,30.57960754,37.28883022,73.53243245,41.90541356,46.40287148,60.29499311,96.11000694,63.76164503,44.95031944,138.8902959,0.943177083,50.40364636,97.30531304,104.4033367,,27.08838187,73.33197917,26.3710552,NaN,,,38.177,48.527,56.721,42.42893056,128.6774514,,-1.477864583,135.4810417,83.6075813,159.3933646,45.00531944,35.07369792,29.53829861,78.55953125,97.07166667,71.79739583,71.7853258,,
9/6/2014 0:00,8.73998957,26.25910059,101.0000352,44.291,30.54346148,37.23198314,73.51000214,41.87548254,46.51769768,60.27408988,96.05906944,63.72155405,44.54835764,138.8591652,1.01015625,50.38880275,97.30409751,104.3924173,,27.05209732,73.37229167,26.29102001,NaN,,,38.177,48.527,56.721,42.41969444,128.7918264,,-1.471944444,135.4359028,83.59513676,159.3918368,44.60146528,34.87442708,29.536875,78.57765625,97.06947917,71.84447917,71.8247775,,
9/7/2014 0:00,8.01563199,26.21793738,101.1078993,44.291,30.53186469,37.30249623,73.51000214,41.84739287,46.54688262,60.23790902,96.08590972,63.73771335,44.33129167,138.8763331,1.175598958,50.37656291,97.30722315,104.3889438,,27.1141457,73.33098958,26.28020379,NaN,,,38.177,48.527,56.72096528,42.42347917,128.9821042,,-1.447690972,135.4513889,83.60445559,159.3784167,44.37948611,34.65428819,29.53756944,78.625,97.07234375,71.80864583,71.79094796,,
9/8/2014 0:00,8.172159682,26.38837154,101.2015792,44.31129514,31.02953826,37.34319475,73.5584045,42.09602108,47.03123955,61.06749305,96.14504167,63.75915083,44.87946879,139.157251,1.400911458,50.37065973,97.37738166,104.4213397,,27.3070451,73.32052083,26.40365802,NaN,,,38.177,48.527,56.721,42.75648264,128.9587014,,-1.383350694,135.5658681,83.60044635,159.4668368,44.92563194,35.01107639,29.61585069,78.67494792,97.20859375,71.9309375,71.91097258,,
9/9/2014 0:00,9.373774303,26.36824996,101.0969794,44.301,30.67358355,37.23660744,73.51000214,42.40838189,46.80938189,60.68001037,96.15490278,63.75595298,45.03453827,139.0413286,1.189322917,50.28975686,97.45472503,104.3903663,,27.524302,73.27822917,26.47169606,NaN,,,38.17696528,48.527,56.721,42.53762847,128.9891181,,-1.351006944,135.5736458,83.58555293,159.431125,45.07358333,35.06513889,30.15836806,78.68932292,97.2509375,71.94755208,71.92386178,,
9/10/2014 0:00,9.761604182,26.24134021,101.0636644,44.301,30.56917332,37.22803169,73.50996741,42.54556916,46.67262889,60.50586136,96.09518056,63.69820512,44.58899997,138.950684,1.060260417,50.35321157,97.44693024,104.3926762,,27.4822886,73.339375,26.39145244,NaN,,,38.17557639,48.527,56.71829167,42.45236806,128.8217222,,-1.383211806,135.5297222,83.57216621,159.5257431,44.62710764,34.89510417,30.44151042,78.67729167,97.28432292,71.93369792,71.90873016,,
9/11/2014 0:00,8.674312484,26.15668719,101.0213552,44.29961111,30.51946893,37.32978506,73.50996741,42.52760021,46.57709017,60.3561732,96.08226389,63.69405201,44.23788888,138.9729213,1.084010417,50.40454937,97.42700015,104.3866698,,27.48470185,73.301875,26.33001135,NaN,,,38.31693056,48.58842361,56.71856944,42.41018056,128.7298125,,-1.394201389,135.5195139,83.55472064,159.4708299,44.27163889,34.69729167,30.53421875,78.65760417,97.2678125,71.891875,71.86854645,,
9/12/2014 0:00,8.030041688,26.11925757,101.0619972,44.29933333,30.49983316,37.56721529,73.51000214,42.49173326,46.67486772,60.24605173,96.29472917,63.61986411,44.03358309,139.3009226,0.76140625,50.40616369,97.41427308,104.3888748,,27.46990984,73.26666667,26.28082638,NaN,,,38.40361458,48.54644444,56.71751042,42.40120486,128.6731806,,-1.452586806,135.656875,83.54242711,159.4928958,44.06346181,34.52399306,30.5025,78.6371875,97.25651042,71.8534375,71.83924815,,
9/13/2014 0:00,7.867506943,26.14024643,101.0307295,44.29830903,30.66111794,37.48549657,73.53149494,42.56322578,46.69134392,60.33676363,96.19125694,63.61946066,44.26408703,139.205903,0.928697917,50.40684066,97.41857955,104.3900383,,27.42466638,73.22416667,26.28230164,NaN,,,38.16976042,48.5329375,56.71730208,42.45302778,128.6217917,,-1.49546875,135.6253472,83.53909378,159.5095799,44.28695139,34.38213542,30.40727431,78.62515625,97.25994792,71.82885417,71.80562694,,
9/14/2014 0:00,7.859729182,26.13469118,100.9692006,44.29773611,30.5238785,37.33537496,73.50996741,42.55577759,46.60375707,60.20634717,96.12504167,63.60792858,44.16976382,139.1785222,1.22625,50.40572973,97.40387481,104.3897603,,27.36810415,73.19822917,26.28546072,NaN,,,38.157,48.52943056,56.71735417,42.38146528,128.5876597,,-1.47046875,135.5760417,83.53159281,159.4674097,44.19007639,34.25501736,30.24800347,78.605625,97.24270833,71.78822917,71.75596406,,
9/15/2014 0:00,7.823131997,26.10076767,101.0619091,44.29752778,30.63615262,37.46466281,73.50979376,42.4944758,46.59059706,60.31018372,96.13250694,63.64980017,44.10658668,139.0847526,1.143958333,50.40612897,97.39191226,104.403684,,27.26751365,73.14338542,26.26888098,NaN,,,38.157,48.54114931,56.71891667,42.39630903,128.5675903,,-1.496909722,135.5907639,83.53747877,159.4379306,44.11787153,34.14003472,30.04875,78.57901042,97.22848958,71.77239583,71.72676993,,
9/16/2014 0:00,7.752055522,26.1313055,101.3668406,44.30087847,30.65577087,37.60565263,73.51378674,42.45622827,46.91492008,60.31037451,96.35889583,63.5990673,44.98764598,139.3281705,0.721145833,50.40529578,97.42135714,104.4017568,,27.29312148,73.41119792,26.27309905,NaN,,,38.157,48.53986458,56.71933333,42.39606597,128.58325,,-1.540885417,135.99125,83.57076148,159.725934,44.98240278,34.04456597,29.82855903,78.57390625,97.26484375,71.80265625,71.78861747,,
9/17/2014 0:00,7.71804512,26.13462139,101.2354862,44.29858681,30.5775936,37.43006247,73.51000214,42.4522707,46.73681241,60.30520154,96.29122222,63.67420258,44.85575337,139.0222482,0.741770833,50.41034701,97.44049147,104.3954896,,27.38911137,73.60817708,26.28028596,NaN,,,38.15675694,48.52691319,56.71751042,42.39667361,128.7793264,,-1.558645833,135.9905903,83.59222102,159.7788854,44.84651736,33.97473958,29.59939236,78.59661458,97.28125,71.8009375,71.78973584,,
9/18/2014 0:00,7.708097193,26.11800732,101.0933681,44.29775347,30.52625719,37.2558442,73.51000214,42.4244242,46.66075334,60.21233727,96.21073611,63.65018772,44.5572118,138.6451105,0.78671875,50.40763913,97.41814456,104.391115,,27.30298297,73.65390625,26.25438356,NaN,,,38.157,48.52380556,56.71771875,42.374,128.970125,,-1.563315972,135.8924653,83.56972087,159.7240069,44.54945139,33.87748264,29.48102431,78.57739583,97.26104167,71.76973958,71.7618438,,
9/19/2014 0:00,7.662090272,26.08890977,101.030713,44.301,30.4961874,37.23863952,73.51000214,42.37152419,46.57740211,60.17994072,96.16268056,63.61280534,44.29773261,138.3352992,0.8990625,50.40614633,97.40042224,104.3960283,,27.18010068,73.63807292,26.22377547,NaN,,,38.157,48.52680903,56.71891667,42.374,128.7162014,,-1.576267361,135.8104861,83.54826093,159.668191,44.28288889,33.76394097,29.48831597,78.55848958,97.23791667,71.73567708,71.72457675,,
9/20/2014 0:00,7.647663383,26.05444729,101.0277607,44.301,30.47408635,37.20250995,73.51000214,42.3182776,46.54733339,60.17650257,96.12115278,63.6659615,44.08745478,138.1534393,0.830260417,50.4056603,97.38767647,104.4027639,,27.11437139,73.61875,26.21363601,NaN,,,38.157,48.52564583,56.7194375,42.374,128.6791528,,-1.562083333,135.7495139,83.54117608,159.6194063,44.06446875,33.65130208,29.4846875,78.55489583,97.22515625,71.71177083,71.69241388,,
9/21/2014 0:00,7.620475805,26.02703519,101.0088192,44.301,30.44946878,37.18698953,73.50993268,42.28313865,46.48979836,60.15877806,96.08143056,63.60665196,43.9307881,138.0246697,0.8628125,50.40868062,97.36826976,104.4166873,,27.06416356,73.59421875,26.19811449,NaN,,,38.15689583,48.52443056,56.71839583,42.374,128.645125,,-1.570833333,135.6961111,83.51544861,159.5671319,43.90264583,33.57986111,29.48463542,78.53395833,97.21020833,71.67984375,71.65530308,,
9/22/2014 0:00,7.595423644,26.00660077,100.975399,44.301,30.44014629,37.20374351,73.50861295,42.24043088,46.42441726,60.13716415,96.03417361,63.56420002,43.81363535,137.9559696,1.0675,50.41006929,97.34595729,104.4179201,,27.00004816,73.55604167,26.1809784,NaN,,,38.15689583,48.52463889,56.71794444,42.37261111,128.6014792,,-1.555034722,135.6351042,83.49476878,159.50925,43.78351389,33.45782986,29.4896875,78.50848958,97.18880208,71.64729167,71.61746312,,
9/23/2014 0:00,7.559399181,25.98109684,100.9603646,44.301,30.41978131,37.20731942,73.51000214,42.19121217,46.48106631,60.11799683,95.9799375,63.56834535,43.72439905,137.9040402,0.76515625,50.41013871,97.32540412,104.4198819,,26.92727059,73.51104167,26.1572119,NaN,,,38.157,48.5248125,56.71895139,42.37054514,128.5707847,,-1.565381944,135.5737153,83.46690595,159.4489201,43.68769792,33.33211806,29.49083333,78.49005208,97.16104167,71.61052083,71.57514399,,
9/24/2014 0:00,7.505875038,25.95012538,100.9649302,44.301,30.41064915,37.20417665,73.51000214,42.14022193,46.48743677,60.10244061,95.91799306,63.59816817,43.65929525,137.8821803,0.5115625,50.40958346,97.30345674,104.4423482,,26.85478804,73.44208333,26.13212428,NaN,,,38.157,48.52651389,56.721,42.36123958,128.5511319,,-1.613993056,135.5177778,83.46367761,159.3902569,43.61379167,33.20704861,29.48810764,78.46510417,97.13317708,71.56942708,71.52636653,,
9/25/2014 0:00,7.470458358,25.91535058,100.9820308,44.301,30.40132602,37.2133612,73.50993268,42.08702812,46.48528435,60.10202411,95.84768056,63.6141715,43.6127671,137.9000774,0.420768229,50.41249953,97.27831838,104.4522969,,26.79404158,73.36333333,26.10637682,NaN,,,38.157,48.527,56.721,42.36011111,128.5455069,,-1.63046875,135.4659722,83.46388503,159.332809,43.55842708,33.08939236,29.48355903,78.43442708,97.11265625,71.51489583,71.47446407,,
9/26/2014 0:00,7.459642432,25.89442997,100.9922403,44.301,30.41754148,37.21200709,73.50736268,42.03918019,46.48832204,60.11424671,95.78108333,63.70224026,43.59922564,137.9685647,0.564427083,50.41807275,97.25922456,104.4350215,,26.7552913,73.29713542,26.0941887,NaN,,,38.157,48.52682639,56.71995833,42.35608333,128.5683194,,-1.618159722,135.4229861,83.4335198,159.2854479,43.53834028,32.98539931,29.47928819,78.41083333,97.09802083,71.46588542,71.43709286,,
9/27/2014 0:00,7.468045028,25.88017736,100.9926395,44.301,30.40330523,37.20063527,73.50982849,41.98157632,46.49399817,60.10077403,95.71889583,63.5849968,43.59585691,137.9927812,0.89828125,50.41652726,97.24726032,104.4204027,,26.70959711,73.24348958,26.0787547,NaN,,,38.157,48.527,56.721,42.354,128.5841181,,-1.576284722,135.3928472,83.44576152,159.2391979,43.53405208,32.87838542,29.48659722,78.39442708,97.07739583,71.41807292,71.39716956,,
9/28/2014 0:00,7.490267277,25.88130575,101.023422,44.301,30.4500763,37.4617813,73.50989795,41.92645536,46.49399817,60.1105484,95.66372222,63.46919373,43.630545,137.9974491,1.0275,50.41815918,97.23592109,104.4069997,,26.66945843,73.18260417,26.08222698,NaN,,,38.157,48.527,56.71919444,42.35913889,128.7215139,,-1.532673611,135.37,83.44284463,159.2025486,43.56497222,32.78097222,29.48534722,78.379375,97.0725,71.37385417,71.36271502,,
9/29/2014 0:00,7.521274265,25.91666989,101.1498094,44.301,30.65953847,37.50978483,73.50993265,41.88480521,46.68286992,60.3154965,95.65934722,63.50033572,43.97828808,138.2995476,1.25609375,50.42161425,97.23425407,104.4531111,,26.66234045,73.14911458,26.11208737,NaN,,,38.26493403,48.54217361,56.71898611,42.45528472,128.8019653,,-1.499010417,135.3944444,83.41216708,159.1827743,43.87938194,32.82708333,29.48604167,78.366875,97.07192708,71.33338542,71.33622922,,
9/30/2014 0:00,7.534728951,26.34203467,101.4665281,44.301,30.8310484,37.71445475,73.51000214,41.93110856,47.30153459,60.78858676,96.22983333,64.00540178,46.23125696,139.5065419,0.963802083,50.36447869,97.23293452,104.3982652,,26.75548223,73.28421875,26.26979516,NaN,,,38.33474306,48.55682639,56.7206875,42.44016319,128.8080069,,-1.481840278,135.6224306,83.4216462,159.186941,46.14240278,33.46098958,29.48579861,78.376875,97.07041667,71.31729167,71.33250384,,
10/1/2014 0:00,7.539364436,26.32864936,101.1933858,44.301,30.68967738,37.33599969,73.51000214,41.92369442,46.82292351,60.56537477,96.19038889,63.63017245,45.56302777,138.9833278,0.94609375,50.3942184,97.21944945,104.3994818,,26.79588142,73.23708333,26.35823449,NaN,,,38.16177431,48.52800694,56.71777083,42.40052778,128.7603333,,-1.506041667,135.5790972,83.44878245,159.147809,45.48096181,33.320625,29.48505319,78.3634375,97.05776042,71.28989583,71.30310138,,
10/2/2014 0:00,7.538704708,26.26885738,101.1437156,44.29997568,30.62479859,37.25549679,73.50993268,41.89066652,46.69059737,60.38016681,96.14413889,63.53153995,44.98525659,138.559211,0.8646875,50.38307258,97.20401336,104.4094304,,26.963087,73.18223958,26.33858675,NaN,,,38.16022917,48.527,56.71719792,42.444,128.7051597,,,,,,,,NaN,,,,,,
10/3/2014 0:00,7.537975609,26.22738251,101.1805208,44.29619092,30.56417335,37.34768461,73.52277978,41.85668074,46.62639602,60.32902109,96.15927778,63.45261134,44.53577949,138.3067956,1.05015625,50.38001732,97.19078782,104.4046734,,26.99874644,73.14095745,26.31257922,NaN,,,38.157,48.55403125,56.71725,42.47750694,128.67075,,-1.526145833,135.5320139,83.41154254,159.1043194,44.90992014,33.18706597,,78.34666667,97.043125,71.26224008,71.26916767,,
10/4/2014 0:00,7.525423603,26.21352816,101.2006945,44.30099995,30.54037148,37.50976728,73.50996741,41.82345507,46.68240237,60.34410777,96.22775,63.60411878,44.32710521,138.2269843,0.49703125,50.37692648,97.17719117,104.4288054,,27.42471863,73.13505319,26.3064335,NaN,,,38.15722569,48.52896181,56.71747569,42.41879167,128.7920694,,-1.543628472,135.5448611,83.35925031,159.0948576,44.48544097,33.06899306,,78.33197917,97.03,71.23524304,71.25080688,,
10/5/2014 0:00,7.411152952,26.171114,101.1052081,44.30099995,30.48606564,37.27695486,73.50896025,41.75995149,46.63776746,60.26382957,96.13413889,63.49328146,44.0429969,138.0309577,0.054583333,50.4058681,97.14882374,104.4574697,,27.40529166,73.02882979,26.27291007,NaN,,,38.16411806,48.527,56.721,42.39405208,128.7026597,,-1.579652778,135.645,83.3282094,159.1515243,44.29257639,32.97553819,,78.348125,97.02291667,71.24120624,71.26046691,,
10/6/2014 0:00,7.39094438,26.14495159,101.0453824,44.30099995,30.45509384,37.2185347,73.50673755,41.68802766,46.55368787,60.24974932,96.07004167,63.50970068,43.83323141,137.957681,0.871875,50.41383688,97.12568144,104.4523139,,27.27418045,72.9506383,26.25200681,NaN,,,38.16359722,48.53411806,56.721,42.39667361,128.6387014,,-1.65484375,135.5850694,83.2890933,159.0891111,44.02427778,32.83885417,,78.31776042,96.99130208,71.20352362,71.2130957,,
10/7/2014 0:00,7.417802178,26.12592414,101.0203476,44.29775342,30.43115309,37.17487168,73.50941173,41.61922953,46.48103157,60.23592973,96.00990278,63.49197129,43.67606588,137.9336963,1.286458333,50.41635403,97.10554181,104.439345,,27.17086447,72.89271277,26.23697175,NaN,,,38.16295486,48.547,56.71808333,42.394,128.6014097,,-1.61671875,135.5284028,83.26128149,159.03425,43.83905208,32.71065972,,78.28401042,96.96494792,71.14990349,71.16775574,,
