Datetime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
2/11/2017,6.472291667,14.36375,21.28177083,38.26395833,25.988125,33.7325,55.92416667,82.41385417,3.4303125,3.570729167,5.542013889,20.90770833,21.08072917,0,4.6296875,6.2921875,44.62166667,44.13708333,36.60302083,47.74114583,41.05260417,57.03041667,136.2448959,82.12208333,35.97927083,5.138020833,159.7784819,145.8079161,81.12020799,83.9384375,10.98284374,26.32373287,101.2058333,45.54421188,30.48807986,37.63073973,74.10451333,42.48524208,46.77842747,60.44546149,96.16681303,64.10105116,46.16611806,137.2557361,0.103645833,52.27657996,99.29050574,104.2713056,30.37655208,28.77763542,74.74440476,26.34798716,11.69432288,31.28140625,25.82426042,40.15802431,48.437,57.12075694,42.39755903,128.9706458,38.32085417,3.950923954,135.0006597,94.91045823,82.67138542,64.00618754,159.4764375,46.40585764,32.45111111,29.55350694,79.17161458,97.96145833,72.67260417,72.70744792,4.771041667,9.488892223
2/12/2017,6.40875,14.31572917,21.313125,38.25802083,26.0265625,33.63875,56.01125,82.47114583,3.4896875,3.6240625,5.537152778,20.8753125,21.0509375,0,4.645625,6.275520833,44.714375,44.22458333,36.4896875,47.7028125,41.11208333,57.1328125,136.2315676,82.2678125,35.826875,5.143125,159.7725963,145.8665645,81.17703035,83.97239583,9.315241343,26.25726846,101.1886632,45.55103479,30.48004167,37.58978467,74.10093617,42.48524208,46.75724732,60.37146863,96.14896725,64.17550543,46.07434722,137.0345208,0.170520833,52.14321154,99.2566363,104.2745868,30.38748958,28.53872917,74.74342059,26.33593163,11.06854165,31.22270833,25.62879167,40.10927431,48.437,56.99152083,42.39184722,128.9416181,38.297,3.982826129,134.9711632,94.82662905,82.64078646,64.27715146,159.4026354,46.36373091,32.45366319,29.55488716,79.14533854,97.9196875,72.60669271,72.63671875,4.748020834,9.488892223
2/13/2017,6.295,14.24822917,21.3196875,38.2228125,26.01833333,33.565,56.0775,82.56197917,3.327291667,3.468229167,5.431111111,20.83177083,21.00583333,0,4.5371875,6.177708333,44.7728125,44.29614583,36.40041667,47.65510417,41.1215625,57.1865625,136.20521,82.39041667,35.72385417,5.04,159.7600527,145.8866642,81.23070603,84.00072917,8.176423679,26.21115126,101.1776215,45.54764938,30.47129167,37.56705951,74.08289965,42.48524208,46.7313985,60.333118,96.12960553,64.12765063,46.01380903,136.8133924,-0.159114583,52.06956628,99.23019249,104.2777639,30.39702083,28.41513542,74.73832183,26.32387611,10.77656251,31.16729167,25.37452083,40.05623611,48.437,56.93320486,42.39856597,128.9338403,38.27632292,4.014728305,135.0862847,94.89620588,82.63675,64.42691724,159.4257604,46.53061458,32.46163194,29.55230903,79.11729167,97.90078125,72.56307292,72.59192708,4.735208333,9.488892223
2/14/2017,6.120729167,14.1871875,21.34135417,38.20197917,26.05364583,33.52958333,56.16875,82.64885417,3.34375,3.4771875,5.376041667,20.795,20.96697917,0,4.500625,6.1065625,44.85083333,44.384375,36.34145833,47.6428125,41.16614583,57.2621875,136.1898953,82.54604167,35.66479167,4.991041667,159.7505291,145.9138521,81.29862506,84.04541667,7.769498397,26.17984309,101.1598958,45.52817023,30.46603125,37.53721491,74.04503503,42.48524208,46.71066971,60.30914332,96.10698622,64.18694891,46.00332292,136.5814132,0.003229167,52.03670088,99.20418773,104.2747083,30.39353125,28.3370625,74.73968141,26.30025347,10.55729172,31.10351064,25.11170833,39.99936111,48.437,56.91726736,42.423375,128.9070694,39.15814583,4.04663048,137.3530903,97.51397349,82.85961458,65.52992028,160.2881563,47.08995486,32.49793403,29.55069444,79.26796875,98.065,72.84432292,72.87036458,5.764166667,9.488892223
2/15/2017,6.076145833,14.14479167,21.37833333,38.20020833,26.12197917,33.39916667,56.30541667,82.78708333,3.5246875,3.6525,5.398402778,20.7715625,20.9465625,0,4.54875,6.102083333,45.01822917,44.53916667,36.3128125,47.67895833,41.26375,57.38052083,136.1842684,82.72354167,35.65270833,5.0225,159.7465198,145.9976042,81.36630018,84.11979167,7.577086904,26.16476756,101.1497743,45.49124305,30.46551042,37.53179821,74.03098962,42.48524208,46.70546107,60.30204143,96.07417508,64.12904203,45.99992014,136.3590347,0.711927083,51.97539959,99.16799008,104.2761667,30.39165625,28.28440625,74.73302016,26.29704167,10.23526025,31.04859375,24.88926042,39.95153125,48.43739931,56.911,42.42476389,128.8826597,39.38246875,4.078532656,137.1128472,96.62452025,82.87773958,64.56370483,160.2679479,46.479,32.4409375,29.55038194,79.25401042,98.06307292,72.86125,72.89229167,5.632708333,9.488892223
2/16/2017,5.932916667,14.03458333,21.23416667,38.051875,25.88989583,33.40208333,56.19208333,82.8215625,3.188125,3.326354167,5.256875,20.6953125,20.8684375,0,4.391458333,5.960208333,44.86395833,44.388125,36.21333333,47.39802083,41.0353125,57.21114583,136.0788576,82.64333333,35.53239583,4.8859375,159.700218,145.7927082,81.25785545,84.03177083,7.400665113,26.13904967,101.1417188,45.45027076,30.43465972,37.51152071,73.96848928,42.48524208,46.68270335,60.29653845,96.03717711,64.25636089,46.00875694,136.1247639,-0.637708333,51.88890606,99.14038584,104.2722083,30.38025,28.22977083,74.72214015,26.27278819,10.09104171,30.98630208,24.68728125,39.89599306,48.44073264,56.91176389,42.41443403,128.8679028,39.49140104,4.110434831,137.0815191,96.4725883,82.87529166,64.49531944,160.279632,46.49279341,32.44107639,29.5515625,79.25544271,98.06265625,72.86994792,72.90207402,5.603541667,9.488892223
2/17/2017,5.844583333,13.94979167,21.18416667,38.01479167,25.89114583,33.52166667,56.16875,82.714375,3.1525,3.2821875,5.163611111,20.6496875,20.82385417,0,4.313020833,5.8484375,44.78333333,44.31854167,36.12114583,47.2609375,40.99916667,57.18135417,136.043123,82.77052083,35.39125,4.792604167,159.6707862,145.7200002,81.19427568,84.005,7.285597379,26.12324498,101.1206944,45.41429857,30.42768056,37.48186763,73.91427178,42.48524208,46.68589877,60.28568759,95.99151864,64.30933988,46.01123958,135.8849722,-0.391875,51.78786465,99.11073389,104.2700382,30.36004167,28.17826042,74.72407265,26.25001042,10.01682307,30.92197917,24.49748958,39.84009028,48.437,56.91263194,42.39288889,128.8497431,39.60033333,4.142337006,137.050191,96.32065634,82.87284375,64.42693405,160.291316,46.50658681,32.44121528,29.55274306,79.256875,98.06223958,72.87864583,72.91185637,5.574375,9.488892223
2/18/2017,5.890625,13.8984375,21.20395833,38.01614583,25.91927083,33.515,56.24666667,82.6834375,3.2934375,3.416875,5.165486111,20.625625,20.80114583,0.000260417,4.337708333,5.828020833,44.8621875,44.38333333,36.06385417,47.22333333,41.0440625,57.24479167,136.0246848,82.92458333,35.33645833,4.802604167,159.6555318,145.7651032,81.19627342,84.03802083,7.248238063,26.12006181,101.1161458,45.38277082,30.45990278,37.4965733,73.89409749,42.48524208,46.66746168,60.38124361,95.95028296,64.20721402,46.05273264,135.6821424,0.17484375,51.7843396,99.08550725,104.2680938,30.34530208,28.1445625,74.72970306,26.24476736,9.997864534,30.88317708,24.33998958,39.79312847,48.44052431,56.911,42.42094444,128.8451597,39.75788542,4.174239182,136.8774479,96.20137573,82.84305208,64.2610144,160.2250139,46.37299306,32.44605903,29.55253472,79.2434375,98.02359375,72.833125,72.86518935,5.515833333,9.488892223
2/19/2017,6.05,13.850625,21.1715625,37.963125,25.83364583,33.50916667,56.24041667,82.69822917,3.465520833,3.5934375,5.252777778,20.59770833,20.7753125,1.74E-05,4.446875,5.884895833,44.83354167,44.36510417,36.01166667,47.15708333,40.98510417,57.22354167,135.9681282,82.9784375,35.31895833,4.9040625,159.6274571,145.7339563,81.17522354,84.0259375,7.272771095,26.11675711,101.1089757,45.35395141,30.46873958,37.50672825,73.88211768,42.48524208,46.65242723,60.37148583,95.92887814,63.90663379,46.16641319,135.5181146,0.105989583,51.84217043,99.06321401,104.2717743,30.34071875,28.13826042,74.73194805,26.24931597,9.999895831,30.86635417,24.25301042,39.76245139,48.44187847,56.911,42.43575347,128.8512014,39.90728646,4.206141357,136.6174479,96.14504348,82.81292188,64.05733289,160.1330781,46.30969445,32.4466059,29.55376736,79.20794271,97.9739323,72.76255209,72.78679579,5.427083333,9.488892223
2/20/2017,5.921458333,13.77885417,21.12583333,37.9115625,25.76010417,33.56333333,56.21541667,82.66552083,3.293125,3.41875,5.131805556,20.5546875,20.73208333,0,4.3153125,5.769895833,44.75135417,44.29708333,35.94260417,47.04375,40.91385417,57.18260417,135.9156221,83.04416667,35.2040625,4.779166667,159.5957466,145.6570816,81.14033716,83.99479167,7.177755574,26.10767117,101.083941,45.312632,30.42971181,37.47737165,73.8406416,42.48524208,46.64152572,60.30891698,95.8978542,63.90379621,46.18945139,135.2879757,-0.052760417,51.76756945,99.04017764,104.2712188,30.32327083,28.1095625,74.73315138,26.23740625,9.987395729,30.80979167,24.15077083,39.71960417,48.437,56.911,42.42113542,128.8438056,39.93757292,4.238043533,136.3680903,96.10858616,82.7826875,63.72736751,160.0508819,46.28309722,32.44699653,29.55394097,79.17776042,97.9353125,72.69729167,72.71460016,5.36,9.488892223
2/21/2017,5.844479167,13.7275,21.11223404,37.90697917,25.78552083,33.6,56.2725,82.65552083,3.376458333,3.4934375,5.119166667,20.5246875,20.70302083,0,4.323125,5.735833333,44.81427083,44.34520833,35.8571875,47.00010417,40.93333333,57.24041667,135.8927053,83.19760417,35.071875,4.774583333,159.5737378,145.6770834,81.15455349,84.02145833,7.135083704,26.10068591,101.0794618,45.2793855,30.43353125,37.47192004,73.78406122,43.10709856,46.61902677,60.28912582,95.85752289,63.93776478,46.19856597,135.0526111,0.31109375,51.7085247,99.01927336,104.2719132,30.30275,28.08086458,74.73482346,26.22671181,9.966198097,30.75598958,24.04545833,39.68121875,48.437,56.911,42.40110069,128.8523472,39.8795,4.269945708,136.2059375,96.08014118,82.762375,63.69683025,159.998816,46.27844444,32.44848958,29.55434028,79.16041667,97.91208333,72.65536458,72.66994196,5.325,9.488892223
2/22/2017,6.318333333,13.73135417,21.159375,38.00666667,25.85822917,33.4425,56.43875,82.76177083,3.7375,3.8403125,5.326666667,20.5571875,20.7365625,0.000989583,4.568958333,5.906145833,45.01052083,44.54854167,35.84239583,47.07927083,41.06395833,57.37895833,135.890206,83.39666667,35.12895833,5.007604167,159.5815459,145.8105228,81.25379431,84.151875,7.245814612,26.33613122,101.2924826,45.29132994,31.28379167,38.16054896,73.83418479,43.13909389,46.87496524,60.67343071,96.12540677,63.89671516,46.79045833,135.8447118,0.62671875,51.72272575,99.02831957,104.2807674,30.34988542,28.09159375,74.76425595,26.29938542,9.974583328,30.96432292,24.12842708,39.81052431,48.63368403,56.911,42.56948611,129.8897431,39.7741875,4.301847884,136.0541493,96.05233688,82.74279167,63.73782217,159.947566,46.27403472,32.44848958,29.55440972,79.14494792,97.88927083,72.61208333,72.62637751,5.293125,9.488892223
2/23/2017,6.5925,13.72197917,21.12645833,38.06833333,25.78708333,33.33833333,56.49166667,82.88270833,3.667604167,3.7996875,5.388611111,20.59854167,20.77802083,0,4.606770833,5.984270833,45.03958333,44.57114583,35.8553125,47.05677083,40.998125,57.355,135.8300034,83.41322917,35.21958333,5.063020833,159.5733855,145.7835418,81.23855566,84.18395833,8.341441334,27.16992722,101.3960417,45.30792714,31.04679514,38.45780555,73.88567595,43.16339947,46.95060882,60.72065287,96.293948,64.12814949,46.63748958,136.7078542,-0.04078125,51.82246565,99.03698286,104.2710799,30.41884375,28.13263542,74.7525947,26.65822222,11.08296875,31.03244792,24.60972917,39.94446528,48.52845833,56.911,42.46188194,130.1160278,39.63903125,4.333750059,135.9137326,96.01711657,82.723,63.74497279,159.8951181,46.27219444,32.44944444,29.55517361,79.12609375,97.86598958,72.5696875,72.57849014,5.255416667,9.488892223
2/24/2017,6.377291667,13.70041667,21.0790625,38.04989583,25.66927083,33.33916667,56.46333333,82.88708333,3.5096875,3.631875,5.288472222,20.5521875,20.73229167,0,4.4809375,5.901458333,44.99541667,44.52125,35.78135417,46.92510417,40.91645833,57.299375,135.7695811,83.43875,35.05625,4.93875,159.561061,145.6836429,81.17917998,84.15791667,12.25790152,26.75231697,101.3098611,45.29339591,30.52766319,38.03330915,73.85088521,43.14553458,46.80744985,60.55483667,96.17116986,63.99560737,46.42367014,136.5118125,0.114322917,51.75680573,99.01450063,104.2725382,30.4149375,28.10607292,74.74353761,26.65471528,13.06979163,30.94302083,24.73676042,39.976375,48.46597569,56.911,42.41045833,129.3174514,39.47809375,4.272395852,135.7664583,95.97697072,82.69919792,63.74375746,159.8397535,46.27235069,32.44982639,29.555,79.10364583,97.83942708,72.52510417,72.52971736,5.206041667,9.488892223
2/25/2017,6.2371875,13.6859375,21.06427083,38.03666667,25.62958333,33.35291667,56.45833333,82.85875,3.585625,3.7025,5.324722222,20.51208333,20.6909375,0,4.528541667,5.925416667,44.96989583,44.489375,35.6828125,46.80385417,40.868125,57.27416667,135.7182324,83.4953125,34.915625,4.975208333,159.550614,145.6269789,81.14219915,84.13770833,12.5723651,26.47482824,101.2718576,45.26969801,30.46696875,37.85660777,73.80907982,43.12640211,46.6910101,60.37306594,96.11392997,63.90051208,46.36719444,136.2920382,0.360885417,51.71460068,98.98798834,104.2740486,30.41207292,28.08977083,74.74114719,26.53030556,12.91145832,30.87791667,24.68009375,39.96859722,48.45665278,56.911,42.39063194,129.1190486,39.3235625,4.240729156,135.6235069,95.93786264,82.67664583,63.74396579,159.7832431,46.27130903,32.44986111,29.55496528,79.07859375,97.813125,72.47911458,72.48307999,5.152083333,9.488892223
