Datetime,Precip,Max_Temp,Min_Temp,Mean_Temp,PET
2019-04-03,0.0,75,41,58.0,2.0334126308833396
2019-04-04,0.87,79,48,63.5,2.0799101321839717
2019-04-05,0.26,70,62,66.0,1.0742815919119253
2019-04-06,0.01,83,67,75.0,1.688341742947756
2019-04-07,1e-05,85,66,75.5,1.810902042581652
2019-04-08,0.33,79,64,71.5,1.4895733435950251
2019-04-09,0.0,82,64,73.0,1.628108812836903
2019-04-10,0.0,85,60,72.5,1.8618577237621439
2019-04-11,0.0,85,62,73.5,1.7684510514546183
2019-04-12,0.0,85,62,73.5,1.7270079774175657
2019-04-13,0.0,87,59,73.0,1.84775086844704
2019-04-14,0.42,78,62,70.0,1.3073836318888619
2019-04-15,0.0,74,49,61.5,1.4012485122787852
2019-04-16,0.0,81,43,62.0,1.6991848921145865
2019-04-17,0.0,82,52,67.0,1.591332687821937
2019-04-18,0.0,82,58,70.0,1.4501360850756742
2019-04-19,0.51,76,54,65.0,1.2570207876339863
2019-04-20,0.0,73,48,60.5,1.2157975792775264
2019-04-21,0.0,78,41,59.5,1.4176316863674838
2019-04-22,0.0,84,44,64.0,1.5447158573126238
2019-04-23,0.0,87,48,67.5,1.5670584910131868
2019-04-24,0.0,79,57,68.0,1.1547967377884898
2019-04-25,0.73,82,53,67.5,1.2815755875355646
2019-04-26,0.01,82,58,70.0,1.1770891491728221
2019-04-27,0.0,83,48,65.5,1.2947735970553615
2019-04-28,0.0,84,47,65.5,1.2956337443120645
2019-04-29,0.0,88,55,71.5,1.2996665788977793
2019-04-30,0.0,87,63,75.0,1.131121114245908
2019-05-01,0.0,89,68,78.5,1.0772925486051628
2019-05-02,0.08,88,68,78.0,1.0160855469979808
2019-05-03,0.0,87,70,78.5,0.9169078464716419
2019-05-04,0.11,87,67,77.0,0.9486513721145582
2019-05-05,0.08,87,69,78.0,0.8864460489340081
2019-05-06,0.0,89,65,77.0,0.982445724289869
2019-05-07,0.0,92,58,75.0,1.1073317104466696
2019-05-08,0.0,89,69,79.0,0.8696488779878669
2019-05-09,0.36,87,69,78.0,0.7918759760726638
2019-05-10,0.0,88,69,78.5,0.7959500888152303
2019-05-11,0.0,90,70,80.0,0.8090134917985767
2019-05-12,0.07,85,67,76.0,0.7088222890691828
2019-05-13,0.01,85,65,75.0,0.7168216571727886
2019-05-14,0.0,83,61,72.0,0.701715893777863
2019-05-15,0.0,85,54,69.5,0.7818144523148263
2019-05-16,0.0,90,56,73.0,0.8362766340724628
2019-05-17,0.77,91,62,76.5,0.7871541158478467
2019-05-18,0.0,91,64,77.5,0.7484717632010024
2019-05-19,0.0,90,68,79.0,0.6700492218115178
2019-05-20,0.0,92,64,78.0,0.726312692624522
2019-05-21,0.0,93,64,78.5,0.7241156269354234
2019-05-22,0.0,95,65,80.0,0.7308061668630315
2019-05-23,0.0,94,70,82.0,0.6525632941491244
2019-05-24,0.0,97,67,82.0,0.7108697561766631
2019-05-25,0.0,99,65,82.0,0.7376534718747412
2019-05-26,0.0,96,72,84.0,0.6190841578236636
2019-05-27,0.0,99,70,84.5,0.6678728243600583
2019-05-28,0.0,100,72,86.0,0.6519392844522262
2019-05-29,0.0,99,71,85.0,0.6293079388585955
2019-05-30,0.0,96,68,82.0,0.5932728074034672
2019-05-31,1e-05,94,73,83.5,0.5115831395950883
2019-06-01,1e-05,97,70,83.5,0.5675999501655561
2019-06-02,0.0,96,68,82.0,0.5558201694428205
2019-06-03,0.0,100,66,83.0,0.6075024733450894
2019-06-04,0.0,99,71,85.0,0.5536831410650923
2019-06-05,0.0,95,73,84.0,0.47605641225370193
2019-06-06,0.3,81,76,78.5,0.20836318421225325
2019-06-07,0.66,86,73,79.5,0.33456919383465256
2019-06-08,0.4,84,71,77.5,0.32101577602189935
2019-06-09,0.3,85,73,79.0,0.3097417978593188
2019-06-10,0.19,91,74,82.5,0.3796938463865721
2019-06-11,0.02,90,73,81.5,0.3703277912665249
2019-06-12,0.49,87,74,80.5,0.31615446316454787
2019-06-13,0.03,85,70,77.5,0.3235221076888329
2019-06-14,0.0,91,68,79.5,0.40710121078153283
2019-06-15,0.0,92,73,82.5,0.3808284181559392
2019-06-16,0.0,93,71,82.0,0.4044686412970379
2019-06-17,0.52,85,71,78.0,0.3051559925998537
2019-06-18,0.62,89,73,81.0,0.3372350932447346
2019-06-19,0.49,87,74,80.5,0.30111666886614835
2019-06-20,1e-05,93,77,85.0,0.35201591717912467
2019-06-21,1e-05,96,78,87.0,0.3818682544567428
2019-06-22,0.01,96,75,85.5,0.4055732325976732
2019-06-23,1e-05,97,71,84.0,0.44416762448010755
2019-06-24,0.0,97,73,85.0,0.43314797880592537
2019-06-25,0.04,97,75,86.0,0.4214032765361966
2019-06-26,0.0,96,72,84.0,0.43231132755689267
2019-06-27,0.47,91,74,82.5,0.35978723254702644
2019-06-28,0.75,91,72,81.5,0.37877466025595463
2019-06-29,0.07,89,72,80.5,0.3571585709911155
2019-06-30,0.0,93,73,83.0,0.40357375491209835
2019-07-01,0.0,97,74,85.5,0.45096326727903524
2019-07-02,0.0,98,76,87.0,0.4544689855275571
2019-07-03,1e-05,98,76,87.0,0.4607174383314627
2019-07-04,0.56,98,74,86.0,0.4827142692756124
2019-07-05,0.42,92,75,83.5,0.4006970720391121
2019-07-06,1.82,87,73,80.0,0.3542406488463429
2019-07-07,0.98,96,72,84.0,0.4956201067669944
2019-07-08,0.01,92,73,82.5,0.44117500093149625
2019-07-09,0.03,92,75,83.5,0.43059160734651647
2019-07-10,0.45,86,77,81.5,0.31200545119602585
2019-07-11,0.21,90,75,82.5,0.4163248523138503
2019-07-12,0.51,88,75,81.5,0.3912252517703895
2019-07-13,0.13,92,72,82.0,0.4992056244493445
2019-07-14,0.0,94,75,84.5,0.5129868396357626
2019-07-15,0.0,96,75,85.5,0.5586381894429995
2019-07-16,0.0,97,74,85.5,0.5988361918000498
2019-07-17,0.01,94,75,84.5,0.5512624236495208
2019-07-18,0.06,94,75,84.5,0.5652066582545319
2019-07-19,2.67,90,73,81.5,0.5289324042776323
2019-07-20,0.01,91,72,81.5,0.5738007798707002
2019-07-21,0.04,93,73,83.0,0.6154330795581708
2019-07-22,0.08,91,71,81.0,0.6167355196155669
2019-07-23,0.3,87,73,80.0,0.5234657330034427
2019-07-24,1e-05,87,73,80.0,0.5378156631683608
2019-07-25,0.0,90,71,80.5,0.6478806890999342
2019-07-26,0.0,91,74,82.5,0.6455441210106597
2019-07-27,0.0,92,71,81.5,0.7286542537451969
2019-07-28,0.0,92,73,82.5,0.7213540543584176
2019-07-29,0.0,93,68,80.5,0.8302435994547385
2019-07-30,0.0,95,69,82.0,0.8869370896605406
2019-07-31,0.0,95,71,83.0,0.8870737252476797
2019-08-01,1e-05,94,72,83.0,0.8735176615166065
2019-08-02,0.07,90,72,81.0,0.7930960047777902
2019-08-03,0.01,89,72,80.5,0.7878533053899125
2019-08-04,0.0,94,70,82.0,0.9807395191817093
2019-08-05,0.11,92,72,82.0,0.9207937751598448
2019-08-06,0.39,92,72,82.0,0.9469795613309748
2019-08-07,0.0,97,75,86.0,1.0711788430402311
2019-08-08,0.0,94,74,84.0,1.0258106294476428
2019-08-09,1e-05,97,76,86.5,1.11293086181513
2019-08-10,0.31,98,77,87.5,1.157410085011414
2019-08-11,0.0,96,76,86.0,1.1412072976511853
2019-08-12,0.11,96,78,87.0,1.1257087637930108
2019-08-13,0.33,97,76,86.5,1.242391063835103
2019-08-14,1e-05,95,76,85.5,1.2002549406835434
2019-08-15,0.16,97,76,86.5,1.3115368179997082
2019-08-16,0.1,94,76,85.0,1.2256516633151098
2019-08-17,0.07,90,75,82.5,1.115308305023274
2019-08-18,1.09,82,76,79.0,0.6935937815192441
2019-08-19,0.01,87,75,81.0,1.0324952271233732
2019-08-20,1e-05,89,75,82.0,1.158825112274277
2019-08-21,0.17,90,75,82.5,1.2384570069088998
2019-08-22,0.04,95,74,84.5,1.539910366249988
2019-08-23,1e-05,94,76,85.0,1.4711053571645185
2019-08-24,0.12,97,76,86.5,1.658355500836727
2019-08-25,1e-05,90,75,82.5,1.3706683473121324
2019-08-26,0.18,86,74,80.0,1.2186920510568202
2019-08-27,1.14,91,74,82.5,1.533064959636537
2019-08-28,0.0,92,73,82.5,1.6606891361136804
2019-08-29,0.0,95,73,84.0,1.8638838950084728
2019-08-30,0.0,93,70,81.5,1.893775147116591
2019-08-31,1e-05,93,77,85.0,1.6867331007398456
2019-09-01,1e-05,92,77,84.5,1.6620212176248215
2019-09-02,0.0,91,77,84.0,1.6335779322764952
2019-09-03,0.0,94,75,84.5,1.9587765389739928
2019-09-04,0.0,96,74,85.0,2.1688571124053007
2019-09-05,0.0,99,74,86.5,2.406178116959503
2019-09-06,0.0,94,69,81.5,2.318034038393382
2019-09-07,0.0,99,66,82.5,2.755701542151794
2019-09-08,0.0,98,72,85.0,2.575405091430791
2019-09-09,0.0,96,73,84.5,2.4602529828607276
2019-09-10,0.0,97,70,83.5,2.6905493975753223
2019-09-11,0.0,95,74,84.5,2.4521133065285117
2019-09-12,0.0,95,71,83.0,2.6288068747489666
2019-09-13,0.0,94,73,83.5,2.52499226045212
2019-09-14,0.0,94,75,84.5,2.480152886712192
2019-09-15,0.0,95,75,85.0,2.6112867729833975
2019-09-16,0.0,94,72,83.0,2.727630591037655
2019-09-17,0.0,100,70,85.0,3.3260991219792775
2019-09-18,0.0,101,73,87.0,3.352801210753038
2019-09-19,0.0,89,73,81.0,2.4050405022896775
2019-09-20,0.0,92,68,80.0,2.9643094274630286
2019-09-21,0.0,91,70,80.5,2.842334116507775
2019-09-22,0.0,90,67,78.5,2.9542498999896747
2019-09-23,0.0,92,66,79.0,3.2185519221682966
2019-09-24,0.0,96,66,81.0,3.6084262568771943
2019-09-25,0.0,98,74,86.0,3.4873172391289526
2019-09-26,0.0,98,74,86.0,3.5482676225971015
2019-09-27,1e-05,96,72,84.0,3.5255318404203213
2019-09-28,0.0,94,75,84.5,3.2091709331654616
2019-09-29,0.0,92,72,82.0,3.2487326489794577
2019-09-30,0.0,97,69,83.0,3.9551083416078154
2019-10-01,0.01,95,72,83.5,3.664956436541792
2019-10-02,0.0,96,70,83.0,3.9355283954540154
2019-10-03,0.0,97,68,82.5,4.196737785303212
2019-10-04,0.0,97,68,82.5,4.2621862400445485
2019-10-05,0.0,93,69,81.0,3.865417236953866
2019-10-06,0.0,91,74,82.5,3.3636045091927342
2019-10-07,0.02,86,73,79.5,2.8767410985254442
2019-10-08,0.0,93,71,82.0,3.9166195928473653
2019-10-09,0.0,90,68,79.0,3.8279605925791964
2019-10-10,0.0,91,66,78.5,4.1125321343187045
2019-10-11,0.0,88,61,74.5,4.113048670156136
2019-10-12,0.0,90,61,75.5,4.379436309974043
2019-10-13,0.0,89,62,75.5,4.283085639969783
2019-10-14,1.17,92,67,79.5,4.397599414158939
2019-10-15,1.8,82,72,77.0,2.7292640785224833
2019-10-16,1e-05,85,69,77.0,3.496892620004731
2019-10-17,0.0,74,57,65.5,3.1054297545709506
2019-10-18,0.16,67,60,63.5,1.9560517972967828
2019-10-19,0.54,83,63,73.0,3.8473544864322986
2019-10-20,0.0,79,63,71.0,3.387358741773082
2019-10-21,0.0,83,57,70.0,4.307773158789681
2019-10-22,0.13,81,53,67.0,4.328777027104271
2019-10-23,0.0,75,51,63.0,3.8116855426949177
2019-10-24,0.0,81,53,67.0,4.427541179851526
2019-10-25,0.09,87,71,79.0,3.989537864388885
2019-10-26,1e-05,84,72,78.0,3.4482741181783734
2019-10-27,0.01,82,63,72.5,4.076045628583242
2019-10-28,0.0,84,61,72.5,4.531373827760011
2019-10-29,0.24,77,72,74.5,2.1932083169346535
2019-10-30,0.0,83,71,77.0,3.5468528016498078
2019-10-31,0.18,89,50,69.5,5.828383142900038
2019-11-01,0.0,65,41,53.0,3.5208658732048685
2019-11-02,0.0,71,44,57.5,4.089460921040017
2019-11-03,0.0,71,43,57.0,4.1664088777166794
2019-11-04,0.0,76,56,66.0,4.113673406641319
2019-11-05,0.62,82,67,74.5,4.05660577733966
2019-11-06,0.0,82,66,74.0,4.197494670894751
2019-11-07,0.0,77,66,71.5,3.391260742590726
2019-11-08,0.02,70,60,65.0,2.963910077673356
2019-11-09,0.0,67,42,54.5,3.9614564277325557
2019-11-10,0.0,71,38,54.5,4.587161078689009
2019-11-11,0.0,78,43,60.5,5.284057794751635
2019-11-12,0.02,68,38,53.0,4.318090875035513
2019-11-13,0.0,56,33,44.5,3.198127238486698
2019-11-14,0.1,56,46,51.0,2.4336821962464334
2019-11-15,0.02,53,46,49.5,1.9899748153309667
2019-11-16,1e-05,56,47,51.5,2.3632816664533216
2019-11-17,0.0,68,49,58.5,3.925587075072337
2019-11-18,0.0,71,46,58.5,4.531492081683499
2019-11-19,0.0,70,36,53.0,4.817515312096593
2019-11-20,0.0,71,39,55.0,4.878805128047495
2019-11-21,0.0,72,37,54.5,5.085193803142441
2019-11-22,0.0,74,44,59.0,5.124860519912626
2019-11-23,0.09,80,52,66.0,5.567963031785783
2019-11-24,0.0,60,41,50.5,3.5283851986519985
2019-11-25,0.0,65,36,50.5,4.380971264252519
2019-11-26,0.0,71,38,54.5,5.06756143172675
2019-11-27,0.0,84,54,69.0,6.144656615251458
2019-11-28,0.0,78,52,65.0,5.412915362500083
2019-11-29,0.0,78,44,61.0,5.8339721737983155
2019-11-30,0.0,78,44,61.0,5.857727836719882
2019-12-01,0.08,80,59,69.5,5.265054163159539
2019-12-02,0.0,61,38,49.5,3.939854338918943
2019-12-03,0.0,56,29,42.5,3.6784066686350765
2019-12-04,0.0,66,30,48.0,4.812526104595294
2019-12-05,0.0,70,33,51.5,5.250744664659623
2019-12-06,0.0,70,37,53.5,5.166375663191766
2019-12-07,0.0,69,50,59.5,4.37149001677927
2019-12-08,0.0,73,55,64.0,4.588204739741318
2019-12-09,0.14,76,59,67.5,4.71378929769879
2019-12-10,1e-05,80,58,69.0,5.4934380887663465
2019-12-11,0.02,58,49,53.5,2.730217000600726
2019-12-12,0.06,61,50,55.5,3.1367731722368912
2019-12-13,0.08,57,52,54.5,2.0800905999917876
2019-12-14,0.24,65,43,54.0,4.329401201667851
2019-12-15,0.0,71,39,55.0,5.3246538125764715
2019-12-16,0.0,77,43,60.0,5.993391482194489
2019-12-17,1.07,76,46,61.0,5.7284864831308
2019-12-18,0.0,53,31,42.0,3.3808716708500204
2019-12-19,0.0,57,28,42.5,3.929693296057427
2019-12-20,0.0,65,42,53.5,4.405848926674424
2019-12-21,0.04,64,53,58.5,3.3318014871806443
2019-12-22,1.55,66,56,61.0,3.3121111771745957
2019-12-23,0.0,62,51,56.5,3.21677311268184
2019-12-24,1e-05,71,55,63.0,4.32354474778303
2019-12-25,0.0,75,52,63.5,5.221411861574654
2019-12-26,0.0,76,54,65.0,5.222751319065854
2019-12-27,0.0,80,58,69.0,5.538190038580475
2019-12-28,0.06,74,64,69.0,3.7292576888451423
2019-12-29,0.1,74,68,71.0,2.968135443051373
2019-12-30,0.02,72,47,59.5,5.06973394939179
2019-12-31,0.0,64,38,51.0,4.424075920137872
2020-01-01,0.0,65,34,49.5,4.6794919906660875
2020-01-02,0.0,73,51,62.0,4.92605638985993
2020-01-03,0.04,78,69,73.5,3.7259181978783853
2020-01-04,0.25,75,50,62.5,5.26752167968169
2020-01-05,0.0,61,35,48.0,4.1150583677774435
2020-01-06,0.0,69,32,50.5,5.149300010055882
2020-01-07,0.0,69,38,53.5,4.977542770307326
2020-01-08,0.0,66,30,48.0,4.79702160389266
2020-01-09,0.0,73,29,51.0,5.614796725617716
2020-01-10,0.0,79,58,68.5,5.189773192324069
2020-01-11,0.54,75,69,72.0,2.9044209313482487
2020-01-12,0.03,72,63,67.5,3.3214379593818224
2020-01-13,0.07,76,61,68.5,4.332964948289401
2020-01-14,0.0,81,59,70.0,5.338540432375764
2020-01-15,0.03,77,65,71.0,3.9805788455456326
2020-01-16,1e-05,79,64,71.5,4.460184008716215
2020-01-17,0.0,72,54,63.0,4.283848957709603
2020-01-18,0.08,73,50,61.5,4.70266959304181
2020-01-19,1e-05,66,46,56.0,3.9718731721878044
2020-01-20,0.0,51,30,40.5,2.9278754153453352
2020-01-21,0.0,47,30,38.5,2.4899464709840253
2020-01-22,0.0,59,29,44.0,3.757283902255477
2020-01-23,1e-05,69,49,59.0,4.087494205018407
2020-01-24,0.06,70,48,59.0,4.2599117513129965
2020-01-25,0.0,60,37,48.5,3.5577134560758594
2020-01-26,0.02,62,34,48.0,3.858964355957554
2020-01-27,1e-05,62,46,54.0,3.2588361095798004
2020-01-28,0.0,67,36,51.5,4.295638005279388
2020-01-29,0.06,53,35,44.0,2.776628737948601
2020-01-30,0.0,65,48,56.5,3.4384504212139473
2020-01-31,0.15,56,48,52.0,2.1544143727019023
2020-02-01,1e-05,52,39,45.5,2.3844712660229415
